carat,depth,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price,cut,color,clarity
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,D,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,I1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,J,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,I1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,J,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,D,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,D,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,IF
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,I,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,H,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,D,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,I,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,I1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,E,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,VVS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,D,I1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,H,I1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,G,I1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,I1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,I,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,IF
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,H,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,J,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,G,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,H,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,F,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,H,I1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,J,VS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,G,VVS2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,J,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,E,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Good,I,SI1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,E,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Ideal,H,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Premium,D,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,VS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,G,SI2
,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,H,SI1
